epoch,loss
1,9.639768e-02
2,9.451527e-02
3,9.799051e-02
4,7.238536e-02
5,3.127259e-02
6,1.307754e-02
7,7.237617e-03
8,4.834783e-03
9,3.581356e-03
10,2.635451e-03
11,2.163949e-03
12,1.969598e-03
13,1.723253e-03
14,1.617754e-03
15,1.665136e-03
16,1.697644e-03
17,1.904381e-03
18,1.923347e-03
19,2.026077e-03
20,2.142648e-03
21,2.424558e-03
22,2.551760e-03
23,2.630668e-03
24,2.486121e-03
25,2.468647e-03
26,2.538207e-03
27,2.624514e-03
28,2.731711e-03
29,3.054432e-03
30,3.261729e-03
31,3.650891e-03
32,3.597384e-03
33,3.667884e-03
34,3.609896e-03
35,3.415758e-03
36,3.306260e-03
37,3.369044e-03
38,3.288511e-03
39,2.997397e-03
40,2.666259e-03
41,2.626703e-03
42,2.821500e-03
43,3.001870e-03
44,3.228948e-03
45,3.581275e-03
46,3.656423e-03
47,3.665551e-03
48,3.648309e-03
49,3.518417e-03
50,3.609460e-03
51,3.741140e-03
52,3.674114e-03
53,3.623842e-03
54,3.874033e-03
55,3.935028e-03
56,3.858640e-03
57,3.879683e-03
58,3.778728e-03
59,3.803102e-03
60,3.788243e-03
61,3.828760e-03
62,3.759528e-03
63,3.865682e-03
64,3.894765e-03
65,3.833628e-03
66,3.940956e-03
67,3.982573e-03
68,4.099189e-03
69,3.963792e-03
70,3.931502e-03
71,3.888176e-03
72,3.883079e-03
73,3.964855e-03
74,4.038122e-03
75,4.081395e-03
76,3.974021e-03
77,3.903295e-03
78,3.900328e-03
79,3.955783e-03
80,3.947374e-03
81,3.864150e-03
82,3.927280e-03
83,3.958065e-03
84,3.969821e-03
85,4.103347e-03
86,4.158143e-03
87,4.211550e-03
88,4.251000e-03
89,4.368595e-03
90,4.407542e-03
91,4.416141e-03
92,4.505132e-03
93,4.441739e-03
94,4.495052e-03
95,4.623440e-03
96,4.703736e-03
97,4.762044e-03
98,4.946498e-03
99,4.953964e-03
100,5.059499e-03
101,5.157122e-03
102,5.333431e-03
103,5.495267e-03
104,5.635474e-03
105,5.753292e-03
106,6.000818e-03
107,5.825211e-03
108,6.033944e-03
109,6.042199e-03
110,6.252021e-03
111,6.417623e-03
112,6.684432e-03
113,6.741600e-03
114,6.672733e-03
115,6.750250e-03
116,6.970763e-03
117,7.157992e-03
118,7.297817e-03
119,7.600221e-03
120,7.687894e-03
121,7.800065e-03
122,7.673869e-03
123,7.856427e-03
124,8.046585e-03
125,8.391136e-03
126,8.597437e-03
127,8.749326e-03
128,8.746216e-03
129,9.055944e-03
130,9.578107e-03
131,9.598766e-03
132,9.801881e-03
133,1.015794e-02
134,1.036407e-02
135,1.057248e-02
136,1.086352e-02
137,1.115898e-02
138,1.153463e-02
139,1.199990e-02
140,1.225475e-02
141,1.217438e-02
142,1.275201e-02
143,1.269017e-02
144,1.291662e-02
145,1.326276e-02
146,1.315479e-02
147,1.349440e-02
148,1.367587e-02
149,1.401824e-02
150,1.454839e-02
151,1.489763e-02
152,1.535222e-02
153,1.540154e-02
154,1.576316e-02
155,1.601828e-02
156,1.652981e-02
157,1.604402e-02
158,1.620521e-02
159,1.643086e-02
160,1.715447e-02
161,1.776183e-02
162,1.779146e-02
163,1.804504e-02
164,1.838786e-02
165,1.853767e-02
166,1.955157e-02
167,1.999273e-02
168,2.115243e-02
169,2.081804e-02
170,2.086612e-02
171,2.164745e-02
172,2.222825e-02
173,2.218000e-02
174,2.214103e-02
175,2.302674e-02
176,2.307217e-02
177,2.278822e-02
178,2.375169e-02
179,2.400599e-02
180,2.473809e-02
181,2.393345e-02
182,2.500341e-02
183,2.558499e-02
184,2.486215e-02
185,2.525121e-02
186,2.579389e-02
187,2.572427e-02
188,2.607441e-02
189,2.749361e-02
190,2.657891e-02
191,2.711451e-02
192,2.705458e-02
193,2.746416e-02
194,2.784345e-02
195,2.912783e-02
196,2.810829e-02
197,2.964527e-02
198,2.927097e-02
199,3.011823e-02
200,3.016218e-02
201,3.009378e-02
202,3.135810e-02
203,3.172639e-02
204,3.191486e-02
205,3.195601e-02
206,3.084961e-02
207,3.167911e-02
208,3.195301e-02
209,3.132415e-02
210,3.231398e-02
211,3.219346e-02
212,3.297916e-02
213,3.207874e-02
214,3.351796e-02
215,3.326918e-02
216,3.371271e-02
217,3.347114e-02
218,3.350786e-02
219,3.379400e-02
220,3.399064e-02
221,3.465239e-02
222,3.469494e-02
223,3.519659e-02
224,3.564186e-02
225,3.518720e-02
226,3.551042e-02
227,3.574330e-02
228,3.643846e-02
229,3.659223e-02
230,3.830107e-02
231,3.734144e-02
232,3.712300e-02
233,3.754454e-02
234,3.813830e-02
235,3.689086e-02
236,3.792829e-02
237,3.897612e-02
238,3.857881e-02
239,3.989160e-02
240,3.825769e-02
241,3.768645e-02
242,3.960842e-02
243,3.878577e-02
244,3.961323e-02
245,3.968203e-02
